Arequipa,highway:road,263,0,263,0,0,192.77
Arequipa,highway:path,683,0,683,0,413.18,359.2
Arequipa,highway:corridor,209,0,209,0,1.76,16.46
Arequipa,highway:construction,81,0,81,0,1.46,23.79
Arequipa,highway:bridleway,13,0,13,0,0,12.86
Arequipa,highway:raceway,1,0,1,0,96.59,1.93
Arequipa,highway:proposed,4,0,4,0,0,2.48
Arequipa,highway:services,1,0,1,0,3.6,0.29
Arequipa,highway:cycleway,10,0,10,0,0,4.7
Arequipa,highway:tertiary_link,9,0,9,0,0,0.13
Ayacucho,highway,16700,271,16394,35,232.64,19628.7
Ayacucho,highway:pedestrian,105,0,77,28,20.55,9.22
Ayacucho,highway:footway,870,0,863,7,65.68,112.83
Ayacucho,highway:traffic_signals,69,69,0,0,0,0
Ayacucho,highway:crossing,119,119,0,0,0,0
Ayacucho,highway:traffic_signals;crossing,1,1,0,0,0,0
Ayacucho,highway:turning_circle,3,3,0,0,0,0
Ayacucho,highway:mini_roundabout,1,1,0,0,0,0
Ayacucho,highway:stop,12,12,0,0,0,0
Ayacucho,highway:bus_stop,52,52,0,0,0,0
Ayacucho,highway:street_lamp,10,10,0,0,0,0
Ayacucho,highway:milestone,1,1,0,0,0,0
Ayacucho,highway:residential,9060,1,9059,0,28.52,2400.76
Ayacucho,highway:rest_area,2,2,0,0,0,0
Ayacucho,highway:trunk,430,0,430,0,0,1671.4
Ayacucho,highway:tertiary,1002,0,1002,0,0.11,5348.69
Ayacucho,highway:unclassified,2010,0,2010,0,0,5775.38
Ayacucho,highway:service,551,0,551,0,14.7,86.5
Ayacucho,highway:track,909,0,909,0,5.34,906.5
Ayacucho,highway:primary,320,0,320,0,0,1766.01
Ayacucho,highway:secondary,113,0,113,0,0,831.33
Ayacucho,highway:road,43,0,43,0,0,70.59
Ayacucho,highway:steps,165,0,165,0,0,10.34
Ayacucho,highway:living_street,81,0,81,0,0,17.22
Ayacucho,highway:path,751,0,751,0,87.56,611.71
Ayacucho,highway:bridleway,11,0,11,0,0,5.73
Ayacucho,highway:construction,8,0,8,0,0,3.23
Ayacucho,highway:raceway,1,0,1,0,10.18,1.27
Ayacucho,landuse,1526,1,1525,0,96811.23,1132.78
Ayacucho,landuse:farmland,262,0,262,0,24613.25,276.24
Cajamarca,landuse,185,0,184,1,79978.48,257.67
Cajamarca,landuse:farmland,12,0,12,0,2021.02,15.28
Cajamarca,highway,7045,77,6968,0,17.87,8879.17
Cajamarca,highway:traffic_signals,60,60,0,0,0,0
Cajamarca,highway:turning_circle,1,1,0,0,0,0
Cajamarca,highway:crossing,9,9,0,0,0,0
Cajamarca,highway:bus_stop,6,6,0,0,0,0
Cajamarca,highway:rest_area,1,1,0,0,0,0
Cajamarca,highway:tertiary,543,0,543,0,1.19,2455.6
Cajamarca,highway:trunk,266,0,266,0,1.94,1346.77
Cajamarca,highway:primary,75,0,75,0,0,401.57
Cajamarca,highway:unclassified,678,0,678,0,0.27,2010.11
Cajamarca,highway:steps,7,0,7,0,0,0.98
Cajamarca,highway:pedestrian,36,0,36,0,0,4.63
Cajamarca,highway:path,129,0,129,0,1.28,91.78
Cajamarca,highway:residential,4599,0,4599,0,1.27,1300.86
Cajamarca,highway:track,148,0,148,0,0,189.65
Cajamarca,highway:footway,131,0,131,0,4.06,20.78
Cajamarca,highway:living_street,29,0,29,0,0,3.42
Cajamarca,highway:service,95,0,95,0,7.49,15.08
Cajamarca,highway:trunk_link,2,0,2,0,0,0.1
Cajamarca,highway:secondary,186,0,186,0,0.36,958.17
Cajamarca,highway:road,36,0,36,0,0,72.43
Cajamarca,highway:tertiary_link,2,0,2,0,0,0.07
Cajamarca,highway:bridleway,4,0,4,0,0,3.88
Cajamarca,highway:primary_link,1,0,1,0,0,0.05
Cajamarca,highway:cycleway,1,0,1,0,0,3.24
Callao,landuse,651,7,642,2,22091.88,305.62
Callao,highway,12892,953,11939,0,647.11,2235.27
Callao,highway:traffic_signals,277,277,0,0,0,0
Callao,highway:bus_stop,75,75,0,0,0,0
Callao,highway:crossing,540,540,0,0,0,0
Callao,highway:motorway_junction,2,2,0,0,0,0
Callao,highway:mini_roundabout,15,15,0,0,0,0
Callao,highway:give_way,7,7,0,0,0,0
Callao,highway:turning_circle,5,5,0,0,0,0
Callao,highway:turning_loop,4,4,0,0,0,0
Callao,highway:stop,15,15,0,0,0,0
Callao,highway:elevator,1,1,0,0,0,0
Callao,highway:steps,50,1,49,0,0,1.86
Callao,highway:street_lamp,10,10,0,0,0,0
Callao,highway:rest_area,1,1,0,0,0,0
Callao,highway:primary,197,0,197,0,16.24,60.78
Callao,highway:secondary,432,0,432,0,18.96,167.01
Callao,highway:residential,6696,0,6696,0,12.88,1346.87
Callao,highway:trunk,132,0,132,0,6.22,70.68
Callao,highway:trunk_link,83,0,83,0,0,6.21
Callao,highway:primary_link,93,0,93,0,0,3.95
Callao,highway:service,715,0,715,0,362.62,120.8
Callao,highway:tertiary,281,0,281,0,1.02,137.35
Callao,highway:footway,2149,0,2149,0,150.12,114.94
Callao,highway:unclassified,126,0,126,0,0,65.62
Callao,highway:tertiary_link,9,0,9,0,0,0.27
Callao,highway:living_street,276,0,276,0,7.87,30.11
Callao,highway:secondary_link,103,0,103,0,0,3
Callao,highway:cycleway,30,0,30,0,0,14.89
Callao,highway:pedestrian,341,0,341,0,0.06,37.44
Callao,highway:construction,15,0,15,0,0,16.03
Callao,highway:track,30,0,30,0,0.01,16.45
Callao,highway:path,91,0,91,0,69.51,10.52
Callao,highway:proposed,1,0,1,0,0,0.05
Callao,highway:corridor,88,0,88,0,1.58,5.41
Callao,highway:road,2,0,2,0,0,5.03
Cusco,landuse,1247,6,1239,2,786953.27,1959.11
Cusco,landuse:farmland,143,0,143,0,14864.66,123.3
Cusco,highway,19990,413,19576,1,458.69,21798.55
Cusco,highway:service,454,0,453,1,1.57,112.17
Cusco,highway:traffic_signals,98,98,0,0,0,0
Cusco,highway:bus_stop,275,275,0,0,0,0
Cusco,highway:crossing,20,20,0,0,0,0
Cusco,highway:ford,3,3,0,0,0,0
Cusco,highway:mini_roundabout,1,1,0,0,0,0
Cusco,highway:stop,3,3,0,0,0,0
Cusco,highway:turning_circle,7,7,0,0,0,0
Cusco,highway:rest_area,5,5,0,0,0,0
Cusco,highway:emergency_access_point,1,1,0,0,0,0
Cusco,highway:trunk,656,0,656,0,4.53,1968.54
Cusco,highway:residential,9328,0,9328,0,28.31,2608.38
Cusco,highway:primary,629,0,629,0,0,3099.01
Cusco,highway:secondary_link,13,0,13,0,0,0.88
Cusco,highway:secondary,583,0,583,0,0.51,2671.93
Cusco,highway:tertiary,1539,0,1539,0,0.53,4941.6
Cusco,highway:unclassified,1018,0,1018,0,173.73,2348.09
Cusco,highway:footway,1122,0,1122,0,64.82,256.8
Cusco,highway:primary_link,6,0,6,0,0,0.2
Cusco,highway:pedestrian,163,0,163,0,32.69,17.65
Cusco,highway:steps,583,0,583,0,0,48.4
Cusco,highway:path,1437,0,1437,0,0,1527.03
Cusco,highway:track,1703,0,1703,0,119.75,1409.08
Cusco,highway:living_street,49,0,49,0,0,6.71
